Station_ID,Date_Time,air_temp_set_1,relative_humidity_set_1,wind_speed_set_1,wind_direction_set_1,wind_gust_set_1
PC064,12/03/2022 10:30 UTC,22.23,17.74,1.72,338.4,4.1
PC064,12/03/2022 10:40 UTC,22.23,18.14,2.39,355.8,4.59
PC064,12/03/2022 10:50 UTC,22.3,18.31,1.98,358.4,4.97
PC064,12/03/2022 11:00 UTC,22.82,17.77,1.92,354.9,3.6
PC064,12/03/2022 11:10 UTC,23.77,16.56,2.16,357.8,4.59
PC064,12/03/2022 11:20 UTC,23.94,16.13,2.3,345.1,4.72
PC064,12/03/2022 11:30 UTC,23.94,16.4,1.85,350.9,3.97
PC064,12/03/2022 11:40 UTC,24.05,15.93,0.71,356.4,2.23
PC064,12/03/2022 11:50 UTC,24.59,15.7,0.56,98.5,3.85
PC064,12/03/2022 12:00 UTC,24.66,17.08,0.63,96.5,3.23
PC064,12/03/2022 12:10 UTC,25.73,14.26,1.88,134.0,5.34
PC064,12/03/2022 12:20 UTC,24.83,15.43,0.24,354.1,2.1
PC064,12/03/2022 12:30 UTC,24.43,16.84,1.05,92.9,4.35
PC064,12/03/2022 12:40 UTC,24.48,16.81,0.55,182.3,4.59
PC064,12/03/2022 12:50 UTC,24.47,16.22,1.82,110.5,5.59
PC064,12/03/2022 13:00 UTC,24.84,15.47,1.05,161.0,3.97
PC064,12/03/2022 13:10 UTC,25.15,15.19,2.44,127.4,8.07
PC064,12/03/2022 13:20 UTC,25.47,15.33,2.52,138.5,7.33
PC064,12/03/2022 13:30 UTC,26.07,13.92,3.85,138.2,7.7
PC064,12/03/2022 13:40 UTC,25.59,18.4,3.99,127.1,10.93
PC064,12/03/2022 13:50 UTC,26.71,20.04,6.01,129.4,14.16
PC064,12/03/2022 14:00 UTC,26.75,22.32,5.49,136.0,12.67
PC064,12/03/2022 14:10 UTC,26.59,25.15,5.66,136.7,11.92
PC064,12/03/2022 14:20 UTC,26.23,28.96,5.91,130.4,14.41
PC064,12/03/2022 14:30 UTC,26.11,34.97,5.9,162.2,15.14
PC064,12/03/2022 14:40 UTC,25.86,43.47,4.58,164.3,11.67
PC064,12/03/2022 14:50 UTC,25.36,51.55,2.4,136.6,6.95
PC064,12/03/2022 15:00 UTC,25.13,57.27,3.33,143.4,10.81
PC064,12/03/2022 15:10 UTC,25.48,60.98,3.23,137.9,9.07
PC064,12/03/2022 15:20 UTC,26.19,61.41,4.71,129.1,12.54
PC064,12/03/2022 15:30 UTC,26.37,62.94,4.67,127.9,12.67
PC064,12/03/2022 15:40 UTC,26.74,64.59,6.06,123.2,12.67
PC064,12/03/2022 15:50 UTC,26.66,66.41,4.45,142.6,14.41
PC064,12/03/2022 16:00 UTC,26.9,66.06,2.36,133.3,9.56
PC064,12/03/2022 16:10 UTC,27.11,66.13,3.51,169.5,10.18
PC064,12/03/2022 16:20 UTC,27.29,67.86,6.25,217.6,17.13
PC064,12/03/2022 16:30 UTC,27.4,68.62,5.35,199.4,12.42
PC064,12/03/2022 16:40 UTC,27.46,67.09,4.33,194.2,13.54
PC064,12/03/2022 16:50 UTC,27.75,65.01,4.55,189.5,12.78
PC064,12/03/2022 17:00 UTC,28.05,65.13,3.93,170.8,9.69
PC064,12/03/2022 17:10 UTC,28.33,65.39,5.41,184.9,14.16
PC064,12/03/2022 17:20 UTC,28.58,66.04,4.53,171.4,11.43
PC064,12/03/2022 17:30 UTC,28.81,66.22,4.74,168.8,10.18
PC064,12/03/2022 17:40 UTC,29.06,66.75,2.74,150.6,10.81
PC064,12/03/2022 17:50 UTC,29.35,65.73,4.79,186.9,11.92
PC064,12/03/2022 18:00 UTC,29.23,66.02,6.16,200.0,20.37
PC064,12/03/2022 18:10 UTC,29.24,67.69,5.35,209.5,13.29
PC064,12/03/2022 18:20 UTC,29.21,67.45,6.92,216.8,16.77
PC064,12/03/2022 18:30 UTC,29.21,66.69,7.18,230.5,20.62
PC064,12/03/2022 18:40 UTC,29.16,67.87,5.74,222.4,12.3
PC064,12/03/2022 18:50 UTC,29.43,66.56,6.74,219.5,17.02
PC064,12/03/2022 19:00 UTC,29.44,67.1,6.53,229.7,18.38
PC064,12/03/2022 19:10 UTC,29.32,66.94,7.09,223.8,18.01
PC064,12/03/2022 19:20 UTC,29.33,67.86,7.06,227.0,17.76
PC064,12/03/2022 19:30 UTC,29.54,66.44,6.24,220.3,18.88
PC064,12/03/2022 19:40 UTC,29.64,64.26,6.99,226.1,15.9
PC064,12/03/2022 19:50 UTC,29.74,62.49,6.43,226.2,15.52
PC064,12/03/2022 20:00 UTC,29.47,62.48,6.48,221.4,14.66
PC064,12/03/2022 20:10 UTC,29.46,62.3,5.51,227.7,14.9
PC064,12/03/2022 20:20 UTC,29.57,62.6,5.71,206.1,14.53
PC064,12/03/2022 20:30 UTC,29.36,63.15,5.66,215.3,12.78
PC064,12/03/2022 20:40 UTC,29.39,62.7,5.34,213.2,14.16
PC064,12/03/2022 20:50 UTC,29.43,62.67,5.34,219.5,16.27
PC064,12/03/2022 21:00 UTC,29.33,63.56,6.38,227.4,13.66
PC064,12/03/2022 21:10 UTC,29.3,65.56,6.38,220.9,16.27
PC064,12/03/2022 21:20 UTC,29.0,67.51,4.4,233.0,13.04
PC064,12/03/2022 21:30 UTC,28.9,68.15,3.96,206.3,10.18
PC064,12/03/2022 21:40 UTC,29.07,68.47,4.55,176.8,9.8
PC064,12/03/2022 21:50 UTC,28.99,68.8,5.86,167.9,10.81
PC064,12/03/2022 22:00 UTC,28.92,69.05,4.63,143.0,9.56
PC064,12/03/2022 22:10 UTC,28.82,68.07,4.21,132.7,8.94
PC064,12/03/2022 22:20 UTC,29.07,67.81,1.4,147.0,4.35
PC064,12/03/2022 22:30 UTC,29.38,66.87,1.5,191.0,5.21
PC064,12/03/2022 22:40 UTC,29.17,67.25,2.8,223.1,7.57
PC064,12/03/2022 22:50 UTC,28.88,69.1,1.36,226.1,5.59
PC064,12/03/2022 23:00 UTC,28.63,70.28,0.82,261.5,3.23
PC064,12/03/2022 23:10 UTC,28.83,70.5,1.45,279.5,3.85
PC064,12/03/2022 23:20 UTC,29.03,71.62,0.63,259.7,3.23
PC064,12/03/2022 23:30 UTC,29.01,72.04,0.67,98.8,2.98
PC064,12/03/2022 23:40 UTC,28.7,73.35,0.76,76.57,2.23
PC064,12/03/2022 23:50 UTC,28.65,74.4,1.05,121.4,4.1
PC064,12/04/2022 00:00 UTC,28.73,75.51,1.34,105.7,4.48
PC064,12/04/2022 00:10 UTC,28.7,75.99,1.23,304.1,3.23
PC064,12/04/2022 00:20 UTC,28.57,76.89,0.36,338.9,2.36
PC064,12/04/2022 00:30 UTC,28.53,77.39,0.23,348.9,1.86
PC064,12/04/2022 00:40 UTC,28.32,77.57,0.39,317.6,2.49
PC064,12/04/2022 00:50 UTC,27.92,78.1,0.1,79.14,1.74
PC064,12/04/2022 01:00 UTC,27.67,78.62,0.49,28.93,2.23
PC064,12/04/2022 01:10 UTC,27.59,77.98,1.01,60.62,3.85
PC064,12/04/2022 01:20 UTC,27.28,78.42,1.45,351.9,2.98
PC064,12/04/2022 01:30 UTC,27.49,79.21,0.94,325.5,5.09
PC064,12/04/2022 01:40 UTC,27.15,80.5,0.62,356.5,2.61
PC064,12/04/2022 01:50 UTC,27.45,82.1,0.36,9.56,2.98
PC064,12/04/2022 02:00 UTC,27.74,81.7,1.05,114.5,3.48
PC064,12/04/2022 02:10 UTC,27.94,81.5,0.26,68.91,1.86
PC064,12/04/2022 02:20 UTC,27.71,81.7,0.83,71.61,2.85
PC064,12/04/2022 02:30 UTC,28.18,81.8,1.29,120.3,3.6
PC064,12/04/2022 02:40 UTC,28.32,81.2,0.77,92.9,3.73
PC064,12/04/2022 02:50 UTC,28.31,81.2,0.01,113.4,1.24
PC064,12/04/2022 03:00 UTC,28.32,81.6,0.15,330.9,1.74
PC064,12/04/2022 03:10 UTC,28.38,81.7,0.32,214.5,3.23
PC064,12/04/2022 03:20 UTC,28.73,82.0,0.77,236.7,4.97
PC064,12/04/2022 03:30 UTC,28.98,82.9,1.52,213.0,4.35
PC064,12/04/2022 03:40 UTC,29.06,82.8,0.44,163.9,3.35
PC064,12/04/2022 03:50 UTC,28.76,84.6,1.38,228.3,4.85
PC064,12/04/2022 04:00 UTC,28.35,87.5,1.61,243.6,5.96
PC064,12/04/2022 04:10 UTC,27.87,89.4,0.33,254.3,4.85
PC064,12/04/2022 04:20 UTC,27.89,90.5,0.48,225.7,3.85
PC064,12/04/2022 04:30 UTC,27.87,90.9,0.06,283.4,1.12
PC064,12/04/2022 04:40 UTC,27.82,91.2,0.31,189.4,2.23
PC064,12/04/2022 04:50 UTC,27.79,91.4,0.05,192.2,1.74
PC064,12/04/2022 05:00 UTC,27.75,91.7,0.14,252.6,1.99
PC064,12/04/2022 05:10 UTC,27.83,91.9,0.48,239.9,3.35
PC064,12/04/2022 05:20 UTC,27.88,91.8,1.15,187.9,4.59
PC064,12/04/2022 05:30 UTC,28.07,91.6,1.08,171.5,5.09
PC064,12/04/2022 05:40 UTC,28.21,91.0,1.98,186.6,5.59
PC064,12/04/2022 05:50 UTC,28.34,91.0,1.84,171.9,4.48
PC064,12/04/2022 06:00 UTC,28.76,91.3,2.1,166.1,4.72
PC064,12/04/2022 06:10 UTC,28.88,91.5,2.25,165.3,6.21
PC064,12/04/2022 06:20 UTC,29.16,91.6,2.31,149.0,9.07
PC064,12/04/2022 06:30 UTC,29.39,90.8,1.73,153.8,6.71
PC064,12/04/2022 06:40 UTC,29.43,90.5,2.46,145.5,8.45
PC064,12/04/2022 06:50 UTC,29.85,88.9,2.28,175.0,7.2
PC064,12/04/2022 07:00 UTC,29.59,89.3,2.25,173.6,5.34
PC064,12/04/2022 07:10 UTC,29.77,89.4,2.44,164.5,5.59
PC064,12/04/2022 07:20 UTC,29.9,89.4,2.2,142.1,6.09
PC064,12/04/2022 07:30 UTC,30.01,89.9,3.08,199.5,8.94
PC064,12/04/2022 07:40 UTC,29.99,90.5,3.58,205.0,10.18
PC064,12/04/2022 07:50 UTC,30.03,90.6,2.29,215.8,7.46
PC064,12/04/2022 08:00 UTC,29.95,90.8,3.32,184.9,10.18
PC064,12/04/2022 08:10 UTC,29.93,90.7,3.75,206.4,10.31
PC064,12/04/2022 08:20 UTC,29.82,90.8,2.49,205.2,7.2
PC064,12/04/2022 08:30 UTC,29.62,91.4,3.88,211.8,11.92
PC064,12/04/2022 08:40 UTC,29.46,92.1,3.87,201.2,11.43
PC064,12/04/2022 08:50 UTC,29.34,92.5,2.3,158.3,7.08
PC064,12/04/2022 09:00 UTC,29.45,92.7,3.34,200.1,9.44
PC064,12/04/2022 09:10 UTC,29.67,92.2,1.74,170.6,9.56
PC064,12/04/2022 09:20 UTC,29.77,91.5,2.23,127.1,4.59
PC064,12/04/2022 09:30 UTC,30.19,89.4,2.78,124.0,9.07
PC064,12/04/2022 09:40 UTC,30.42,87.2,3.71,110.5,7.33
PC064,12/04/2022 09:50 UTC,30.91,83.8,3.87,120.0,9.94
PC064,12/04/2022 10:00 UTC,31.34,81.1,2.93,131.2,7.95
PC064,12/04/2022 10:10 UTC,31.27,81.0,3.6,128.8,11.05
PC064,12/04/2022 10:20 UTC,31.52,79.26,3.37,141.4,10.31
PC064,12/04/2022 10:30 UTC,31.56,78.67,3.95,118.7,9.19
PC064,12/04/2022 10:40 UTC,31.61,78.31,4.61,134.3,8.69
PC064,12/04/2022 10:50 UTC,31.73,76.93,3.74,130.5,9.8
PC064,12/04/2022 11:00 UTC,31.79,76.27,4.06,140.8,10.81
PC064,12/04/2022 11:10 UTC,31.59,76.89,3.45,127.3,6.46
PC064,12/04/2022 11:20 UTC,31.56,75.3,4.05,126.8,8.57
PC064,12/04/2022 11:30 UTC,31.68,70.14,4.67,120.2,12.3
PC064,12/04/2022 11:40 UTC,31.66,68.07,3.05,148.8,9.94
PC064,12/04/2022 11:50 UTC,31.77,66.38,3.54,134.1,9.19
PC064,12/04/2022 12:00 UTC,31.83,64.67,4.14,138.4,10.18
PC064,12/04/2022 12:10 UTC,32.01,62.75,5.98,127.7,14.03
PC064,12/04/2022 12:20 UTC,32.14,61.4,5.08,125.2,11.3
PC064,12/04/2022 12:30 UTC,32.39,59.63,5.47,136.7,13.41
PC064,12/04/2022 12:40 UTC,32.36,60.31,5.05,139.1,16.39
PC064,12/04/2022 12:50 UTC,32.41,59.98,2.14,148.2,8.45
PC064,12/04/2022 13:00 UTC,32.74,57.4,5.4,154.0,16.64
PC064,12/04/2022 13:10 UTC,32.83,56.96,3.84,132.2,10.57
PC064,12/04/2022 13:20 UTC,33.11,54.95,4.94,139.6,13.41
PC064,12/04/2022 13:30 UTC,33.2,54.75,5.76,125.9,17.39
PC064,12/04/2022 13:40 UTC,33.05,56.42,5.0,126.7,11.43
PC064,12/04/2022 13:50 UTC,33.0,56.81,3.34,136.5,9.31
PC064,12/04/2022 14:00 UTC,33.27,54.24,2.38,158.6,7.82
PC064,12/04/2022 14:10 UTC,32.93,56.09,3.41,130.3,14.16
PC064,12/04/2022 14:20 UTC,33.43,54.0,4.75,142.7,11.18
PC064,12/04/2022 14:30 UTC,33.32,53.18,4.03,153.5,10.57
PC064,12/04/2022 14:40 UTC,33.62,51.69,5.06,148.0,12.42
PC064,12/04/2022 14:50 UTC,33.67,51.88,4.37,145.6,9.8
PC064,12/04/2022 15:00 UTC,33.87,50.64,5.88,147.3,16.15
PC064,12/04/2022 15:10 UTC,34.02,50.51,5.78,170.3,14.66
PC064,12/04/2022 15:20 UTC,33.1,55.68,5.33,162.7,14.16
PC064,12/04/2022 15:30 UTC,32.64,58.63,4.15,179.1,11.8
PC064,12/04/2022 15:40 UTC,32.09,62.39,6.17,195.9,15.65
PC064,12/04/2022 15:50 UTC,31.47,65.71,4.57,177.0,13.16
PC064,12/04/2022 16:00 UTC,30.74,69.48,4.42,173.6,10.06
PC064,12/04/2022 16:10 UTC,30.56,70.95,4.83,140.5,11.43
PC064,12/04/2022 16:20 UTC,30.87,68.12,6.32,120.3,12.3
PC064,12/04/2022 16:30 UTC,31.2,65.7,5.61,137.2,12.54
PC064,12/04/2022 16:40 UTC,30.75,68.33,4.72,139.5,8.82
PC064,12/04/2022 16:50 UTC,30.83,67.02,5.14,128.3,10.06
PC064,12/04/2022 17:00 UTC,31.22,65.46,4.12,147.3,9.19
PC064,12/04/2022 17:10 UTC,31.38,64.13,6.51,153.4,17.13
PC064,12/04/2022 17:20 UTC,31.57,62.38,7.25,129.8,18.5
PC064,12/04/2022 17:30 UTC,31.41,64.24,5.95,135.3,11.92
PC064,12/04/2022 17:40 UTC,30.83,67.8,6.01,138.7,19.25
PC064,12/04/2022 17:50 UTC,31.0,68.3,5.05,160.5,12.42
PC064,12/04/2022 18:00 UTC,30.7,70.48,3.69,144.0,7.33
PC064,12/04/2022 18:10 UTC,30.52,71.8,5.09,90.4,12.18
PC064,12/04/2022 18:20 UTC,31.03,68.82,8.54,97.7,19.25
PC064,12/04/2022 18:30 UTC,31.42,67.44,9.25,112.4,23.85
PC064,12/04/2022 18:40 UTC,31.5,68.82,6.68,121.0,17.52
PC064,12/04/2022 18:50 UTC,31.26,70.97,3.95,170.8,17.13
PC064,12/04/2022 19:00 UTC,30.08,75.67,3.89,214.5,13.79
PC064,12/04/2022 19:10 UTC,29.58,79.84,2.25,184.0,7.95
PC064,12/04/2022 19:20 UTC,30.42,76.55,5.43,230.9,15.14
PC064,12/04/2022 19:30 UTC,31.37,70.56,3.12,158.7,8.82
PC064,12/04/2022 19:40 UTC,32.6,63.32,5.09,152.1,16.27
PC064,12/04/2022 19:50 UTC,32.16,61.71,6.26,147.5,14.41
PC064,12/04/2022 20:00 UTC,31.85,62.97,5.12,154.0,13.66
PC064,12/04/2022 20:10 UTC,31.32,63.85,7.49,128.9,19.38
PC064,12/04/2022 20:20 UTC,31.92,60.93,6.12,150.3,17.02
PC064,12/04/2022 20:30 UTC,31.78,60.64,5.63,145.2,15.03
PC064,12/04/2022 20:40 UTC,32.09,59.92,6.28,147.2,15.4
PC064,12/04/2022 20:50 UTC,32.1,60.23,8.09,143.7,17.13
PC064,12/04/2022 21:00 UTC,32.53,59.27,6.85,149.4,17.02
PC064,12/04/2022 21:10 UTC,32.6,59.62,5.98,167.5,15.14
PC064,12/04/2022 21:20 UTC,32.76,60.07,5.37,157.4,17.26
PC064,12/04/2022 21:30 UTC,32.66,59.73,6.64,169.4,16.77
PC064,12/04/2022 21:40 UTC,32.94,60.34,5.06,174.3,15.52
PC064,12/04/2022 21:50 UTC,33.32,60.62,4.89,180.4,11.05
PC064,12/04/2022 22:00 UTC,32.81,63.01,5.88,175.0,12.67
PC064,12/04/2022 22:10 UTC,32.44,65.08,7.56,210.1,21.49
PC064,12/04/2022 22:20 UTC,32.32,67.12,6.39,201.8,14.53
PC064,12/04/2022 22:30 UTC,31.87,67.92,6.01,193.8,17.39
PC064,12/04/2022 22:40 UTC,31.61,69.1,4.87,207.6,12.67
PC064,12/04/2022 22:50 UTC,31.36,70.2,4.87,199.6,13.54
PC064,12/04/2022 23:00 UTC,31.36,70.78,5.08,211.8,12.67
PC064,12/04/2022 23:10 UTC,31.22,72.01,4.86,204.4,13.41
PC064,12/04/2022 23:20 UTC,31.27,72.66,4.25,198.5,9.44
PC064,12/04/2022 23:30 UTC,31.31,73.2,3.9,205.8,10.93
PC064,12/04/2022 23:40 UTC,31.39,73.88,3.98,190.1,13.41
PC064,12/04/2022 23:50 UTC,31.51,74.27,5.16,185.7,14.03
PC064,12/05/2022 00:00 UTC,31.38,75.79,4.21,202.1,13.41
PC064,12/05/2022 00:10 UTC,31.49,75.4,4.4,174.6,10.06
PC064,12/05/2022 00:20 UTC,31.27,77.24,4.11,201.4,9.69
PC064,12/05/2022 00:30 UTC,30.88,79.24,4.28,210.3,16.39
PC064,12/05/2022 00:40 UTC,30.58,80.2,4.06,206.0,10.93
PC064,12/05/2022 00:50 UTC,30.82,79.5,4.42,152.8,13.04
PC064,12/05/2022 01:00 UTC,31.33,77.41,5.05,157.9,17.02
PC064,12/05/2022 01:10 UTC,31.39,77.11,7.1,169.8,17.13
PC064,12/05/2022 01:20 UTC,31.39,76.93,5.63,134.9,13.41
PC064,12/05/2022 01:30 UTC,30.81,79.81,3.62,188.4,8.82
PC064,12/05/2022 01:40 UTC,31.14,77.87,6.87,150.7,20.99
PC064,12/05/2022 01:50 UTC,31.23,77.86,5.73,145.2,18.01
PC064,12/05/2022 02:00 UTC,31.32,78.02,5.64,127.8,13.16
PC064,12/05/2022 02:10 UTC,31.26,78.39,2.83,214.5,9.8
PC064,12/05/2022 02:20 UTC,30.9,80.6,1.38,245.7,5.71
PC064,12/05/2022 02:30 UTC,30.96,80.2,0.87,193.0,4.97
PC064,12/05/2022 02:40 UTC,31.03,80.3,3.83,122.0,12.54
PC064,12/05/2022 02:50 UTC,31.11,81.2,4.45,186.7,15.03
PC064,12/05/2022 03:00 UTC,31.24,80.3,5.33,157.5,14.03
PC064,12/05/2022 03:10 UTC,31.35,79.36,7.38,152.1,17.88
PC064,12/05/2022 03:20 UTC,31.46,77.73,9.49,131.2,21.11
PC064,12/05/2022 03:30 UTC,31.42,77.02,7.61,141.3,19.62
PC064,12/05/2022 03:40 UTC,31.23,77.33,8.32,138.3,18.88
PC064,12/05/2022 03:50 UTC,31.3,75.56,7.11,178.2,20.11
PC064,12/05/2022 04:00 UTC,31.02,77.38,4.72,213.1,16.77
PC064,12/05/2022 04:10 UTC,31.38,72.45,5.11,166.6,13.66
PC064,12/05/2022 04:20 UTC,31.62,70.22,6.48,204.2,17.64
PC064,12/05/2022 04:30 UTC,31.58,69.17,7.67,138.2,19.51
PC064,12/05/2022 04:40 UTC,31.51,68.86,5.85,134.0,18.75
PC064,12/05/2022 04:50 UTC,31.52,68.66,5.45,205.5,19.0
PC064,12/05/2022 05:00 UTC,31.53,68.85,4.83,193.7,18.88
PC064,12/05/2022 05:10 UTC,31.37,70.53,5.44,211.6,17.39
PC064,12/05/2022 05:20 UTC,31.2,69.72,4.37,184.8,13.41
PC064,12/05/2022 05:30 UTC,31.37,67.16,6.68,214.2,24.09
PC064,12/05/2022 05:40 UTC,30.43,73.71,5.9,215.5,19.25
PC064,12/05/2022 05:50 UTC,28.47,82.2,4.5,240.2,11.55
PC064,12/05/2022 06:00 UTC,27.51,85.0,2.57,237.4,7.7
PC064,12/05/2022 06:10 UTC,25.75,88.6,1.25,270.7,5.21
PC064,12/05/2022 06:20 UTC,24.4,89.3,3.59,211.1,11.3
PC064,12/05/2022 06:30 UTC,21.88,90.0,2.38,245.8,8.32
PC064,12/05/2022 06:40 UTC,21.64,90.4,1.88,254.0,7.2
PC064,12/05/2022 06:50 UTC,21.25,90.4,1.75,226.2,6.58
PC064,12/05/2022 07:00 UTC,21.16,90.5,2.67,298.0,7.46
PC064,12/05/2022 07:10 UTC,21.41,90.5,1.54,281.0,5.47
PC064,12/05/2022 07:20 UTC,21.53,90.5,0.54,261.8,3.23
PC064,12/05/2022 07:30 UTC,21.54,90.6,0.01,284.5,0.99
PC064,12/05/2022 07:40 UTC,21.68,90.7,2.07,250.0,7.7
PC064,12/05/2022 07:50 UTC,21.77,90.8,3.22,207.5,9.8
PC064,12/05/2022 08:00 UTC,21.57,90.8,3.69,221.6,11.05
PC064,12/05/2022 08:10 UTC,21.41,90.7,2.54,222.8,8.57
PC064,12/05/2022 08:20 UTC,21.44,90.7,1.57,221.1,4.97
PC064,12/05/2022 08:30 UTC,21.44,90.7,3.03,238.7,8.82
PC064,12/05/2022 08:40 UTC,21.39,90.7,2.78,223.5,7.95
PC064,12/05/2022 08:50 UTC,21.18,90.6,2.16,250.3,6.95
PC064,12/05/2022 09:00 UTC,21.02,90.5,1.11,258.7,5.09
PC064,12/05/2022 09:10 UTC,20.97,90.6,2.28,225.6,7.95
PC064,12/05/2022 09:20 UTC,20.9,90.5,4.78,204.6,15.52
PC064,12/05/2022 09:30 UTC,20.24,90.1,5.41,212.3,12.3
PC064,12/05/2022 09:40 UTC,19.55,89.9,5.63,220.0,13.04
PC064,12/05/2022 09:50 UTC,19.12,89.8,4.04,217.2,11.18
PC064,12/05/2022 10:00 UTC,18.82,89.6,4.08,231.5,10.57
PC064,12/05/2022 10:10 UTC,18.72,89.6,2.61,209.2,11.67
PC064,12/05/2022 10:20 UTC,18.67,89.4,1.62,242.0,6.71
PC064,12/05/2022 10:30 UTC,18.59,89.5,1.31,228.8,5.21
PC064,12/05/2022 10:40 UTC,18.65,89.4,1.04,210.4,3.6
PC064,12/05/2022 10:50 UTC,18.51,89.3,1.58,236.8,5.83
PC064,12/05/2022 11:00 UTC,18.58,89.5,1.59,186.4,5.21
PC064,12/05/2022 11:10 UTC,18.49,89.3,3.42,211.0,10.93
PC064,12/05/2022 11:20 UTC,17.56,88.7,5.8,222.8,13.16
PC064,12/05/2022 11:30 UTC,17.12,88.7,3.44,211.3,11.05
PC064,12/05/2022 11:40 UTC,16.86,88.5,2.85,222.3,7.33
PC064,12/05/2022 11:50 UTC,16.65,88.4,2.21,234.7,8.21
PC064,12/05/2022 12:00 UTC,16.56,88.4,1.51,245.7,4.72
PC064,12/05/2022 12:10 UTC,16.47,88.4,0.76,296.0,2.61
PC064,12/05/2022 12:20 UTC,16.42,88.4,0.72,21.83,4.59
PC064,12/05/2022 12:30 UTC,16.4,88.5,1.42,235.9,5.21
PC064,12/05/2022 12:40 UTC,16.48,88.6,2.04,102.4,6.71
PC064,12/05/2022 12:50 UTC,16.49,88.6,0.78,101.0,5.47
PC064,12/05/2022 13:00 UTC,16.62,88.7,1.06,316.4,4.22
PC064,12/05/2022 13:10 UTC,16.79,88.8,0.18,305.7,2.85
PC064,12/05/2022 13:20 UTC,16.82,88.8,0.06,249.7,1.37
PC064,12/05/2022 13:30 UTC,16.84,88.7,0.85,338.2,2.61
PC064,12/05/2022 13:40 UTC,16.67,88.5,2.42,93.8,5.21
PC064,12/05/2022 13:50 UTC,16.52,88.5,1.05,348.8,3.73
PC064,12/05/2022 14:00 UTC,16.53,88.6,1.42,56.8,5.83
PC064,12/05/2022 14:10 UTC,16.58,88.6,1.05,307.2,2.73
PC064,12/05/2022 14:20 UTC,16.64,88.6,2.02,345.5,5.21
PC064,12/05/2022 14:30 UTC,16.73,88.7,1.84,11.06,5.47
PC064,12/05/2022 14:40 UTC,16.7,88.6,2.3,333.1,4.1
PC064,12/05/2022 14:50 UTC,16.7,88.6,2.23,346.1,4.48
PC064,12/05/2022 15:00 UTC,16.7,88.5,1.43,349.2,3.23
PC064,12/05/2022 15:10 UTC,16.67,88.5,2.19,351.5,3.85
PC064,12/05/2022 15:20 UTC,16.65,88.5,0.67,343.3,3.35
PC064,12/05/2022 15:30 UTC,16.7,88.5,0.1,353.5,1.12
PC064,12/05/2022 15:40 UTC,16.81,88.6,0.15,333.8,1.49
PC064,12/05/2022 15:50 UTC,16.99,88.7,0.03,325.1,0.87
PC064,12/05/2022 16:00 UTC,17.16,88.8,0.0,,0.0
PC064,12/05/2022 16:10 UTC,17.26,88.8,0.03,56.14,0.75
PC064,12/05/2022 16:20 UTC,17.62,89.1,0.0,,0.0
PC064,12/05/2022 16:30 UTC,17.67,88.9,0.76,171.5,3.6
PC064,12/05/2022 16:40 UTC,17.9,89.1,0.03,111.0,0.75
PC064,12/05/2022 16:50 UTC,18.04,89.0,0.31,323.2,2.73
PC064,12/05/2022 17:00 UTC,17.78,88.8,0.44,313.6,1.86
PC064,12/05/2022 17:10 UTC,17.65,88.8,0.26,329.9,2.36
PC064,12/05/2022 17:20 UTC,18.01,89.0,1.02,79.52,2.36
PC064,12/05/2022 17:30 UTC,18.09,89.2,0.0,,0.0
PC064,12/05/2022 17:40 UTC,18.64,89.4,0.55,63.25,2.23
PC064,12/05/2022 17:50 UTC,19.21,89.7,0.61,38.72,2.85
PC064,12/05/2022 18:00 UTC,19.62,89.5,0.49,31.25,2.49
PC064,12/05/2022 18:10 UTC,20.39,90.2,0.01,46.83,0.49
PC064,12/05/2022 18:20 UTC,20.59,89.7,0.41,80.2,1.99
PC064,12/05/2022 18:30 UTC,20.57,89.8,0.22,154.0,2.1
PC064,12/05/2022 18:40 UTC,19.77,88.8,3.38,180.6,11.92
PC064,12/05/2022 18:50 UTC,19.39,89.3,1.04,219.9,3.73
PC064,12/05/2022 19:00 UTC,19.33,89.2,1.69,240.0,4.97
PC064,12/05/2022 19:10 UTC,19.12,89.3,0.45,251.3,3.23
PC064,12/05/2022 19:20 UTC,19.65,89.8,0.31,259.5,2.36
PC064,12/05/2022 19:30 UTC,19.8,89.7,0.1,189.3,1.61
PC064,12/05/2022 19:40 UTC,19.67,89.4,0.38,221.2,3.11
PC064,12/05/2022 19:50 UTC,19.27,89.2,0.84,216.0,3.97
PC064,12/05/2022 20:00 UTC,18.97,89.2,0.97,187.3,4.22
PC064,12/05/2022 20:10 UTC,18.92,89.3,0.56,139.4,2.61
PC064,12/05/2022 20:20 UTC,18.82,89.3,0.14,272.5,1.49
PC064,12/05/2022 20:30 UTC,18.81,89.3,0.81,287.6,2.98
PC064,12/05/2022 20:40 UTC,18.92,89.5,0.59,169.7,2.61
PC064,12/05/2022 20:50 UTC,19.0,89.5,0.0,,0.0
PC064,12/05/2022 21:00 UTC,19.31,89.7,0.68,233.3,3.97
PC064,12/05/2022 21:10 UTC,18.99,89.3,0.74,273.7,2.98
PC064,12/05/2022 21:20 UTC,19.04,89.4,0.72,288.4,3.11
PC064,12/05/2022 21:30 UTC,19.16,89.6,0.39,186.1,3.48
PC064,12/05/2022 21:40 UTC,19.12,89.4,0.55,178.8,2.73
PC064,12/05/2022 21:50 UTC,19.54,89.9,0.0,,0.0
